"Event_ID","Disaster_Severity_Level","Population_Affected","Available_Rescue_Units","Available_Medical_Units","Response_Time_Minutes","Distance_to_Hospital_KM","Infrastructure_Damage_Percent","Weather_Severity_Index","Communication_Network_Status_Percent","Resource_Allocation_Efficiency_Score","Population_Affected_norm","Available_Rescue_Units_norm","Available_Medical_Units_norm","Response_Time_Minutes_norm","Distance_to_Hospital_KM_norm","Infrastructure_Damage_Percent_norm","Weather_Severity_Index_norm","Communication_Network_Status_Percent_norm","Resource_Allocation_Efficiency_Score_norm","Disaster_Severity_Level_Encoded"
"EVT-00475","High",13480,14,10,55.6,30.4,64.4,9.7,44.6,40.1,0.25939695949234,0.179487179487179,0.188679245283019,0.478176527643065,0.578,0.644644644644645,0.968421052631579,0.436419125127162,0.315428571428571,2
"EVT-00527","High",13619,17,9,45.5,19.6,55.4,6.2,50,43.2,0.262102660930839,0.217948717948718,0.169811320754717,0.380213385063046,0.362,0.554554554554554,0.6,0.491353001017294,0.350857142857143,2
"EVT-00304","Medium",4506,38,23,31,11.9,43,4,61,53.3,0.0847137601463804,0.487179487179487,0.433962264150943,0.239573229873909,0.208,0.43043043043043,0.368421052631579,0.603255340793489,0.466285714285714,1
"EVT-00106","Low",493,61,44,14.5,7.9,6.9,2.7,84.5,80,0.00659879703346116,0.782051282051282,0.830188679245283,0.0795344325897187,0.128,0.0690690690690691,0.231578947368421,0.842319430315361,0.771428571428571,0
"EVT-00091","Low",649,55,35,16.3,8.9,11.7,3.1,84.2,68,0.00963541159753178,0.705128205128205,0.660377358490566,0.0969932104752667,0.148,0.117117117117117,0.273684210526316,0.839267548321465,0.634285714285714,0
"EVT-00476","High",15476,23,13,50,25.6,71.6,6.7,39.7,47.4,0.298250053530064,0.294871794871795,0.245283018867925,0.423860329776916,0.482,0.716716716716717,0.652631578947368,0.386571719226857,0.398857142857143,2
"EVT-00200","Medium",3342,55,31,26,13.3,35.9,3.4,77.3,65.7,0.0620559437836996,0.705128205128205,0.584905660377358,0.191076624636275,0.236,0.359359359359359,0.305263157894737,0.769074262461851,0.608,1
"EVT-00128","Low",512,57,36,13.6,7.1,6.5,2,87.3,88.5,0.00696864111498258,0.730769230769231,0.679245283018868,0.0708050436469447,0.112,0.0650650650650651,0.157894736842105,0.870803662258393,0.868571428571429,0
"EVT-00011","Low",683,58,38,17.8,7.6,9.9,3.2,69,77.9,0.0102972378486754,0.743589743589744,0.716981132075472,0.111542192046557,0.122,0.0990990990990991,0.284210526315789,0.684638860630722,0.747428571428571,0
"EVT-00437","High",12227,16,11,52.5,24.9,58.2,6,49.9,51.8,0.235006715589901,0.205128205128205,0.207547169811321,0.448108632395732,0.468,0.582582582582583,0.578947368421053,0.490335707019329,0.449142857142857,2
"EVT-00464","High",16593,33,15,56.2,25.1,67.2,6.4,24.9,38.9,0.319992992427929,0.423076923076923,0.283018867924528,0.483996120271581,0.472,0.672672672672673,0.621052631578947,0.236012207527976,0.301714285714286,2
"EVT-00088","Low",566,73,41,15.7,7.5,8.6,1.3,84.9,91,0.00801977692562241,0.935897435897436,0.773584905660377,0.0911736178467507,0.12,0.0860860860860861,0.0842105263157895,0.846388606307223,0.897142857142857,0
"EVT-00236","Medium",4105,33,22,30.5,11.8,48.3,5,55,55.1,0.0769081034784809,0.423076923076923,0.415094339622642,0.234723569350145,0.206,0.483483483483483,0.473684210526316,0.542217700915565,0.486857142857143,1
"EVT-00305","Medium",3699,31,17,38.4,14.4,31.7,4.3,60.3,56.9,0.0690051194207074,0.397435897435897,0.320754716981132,0.311348205625606,0.258,0.317317317317317,0.4,0.596134282807731,0.507428571428571,1
"EVT-00416","High",11987,26,16,60.3,22.9,56.8,7.4,35.4,43.6,0.230335000875947,0.333333333333333,0.30188679245283,0.52376333656644,0.428,0.568568568568569,0.726315789473684,0.342828077314344,0.355428571428571,2
"EVT-00408","High",7924,39,22,47.2,19.8,48.1,6.5,62.4,54,0.151246763864287,0.5,0.415094339622642,0.396702230843841,0.366,0.481481481481481,0.631578947368421,0.617497456765005,0.474285714285714,2
"EVT-00098","Low",730,50,37,22.2,12.9,15.6,2.6,84.2,84.9,0.0112121153134915,0.641025641025641,0.69811320754717,0.154219204655674,0.228,0.156156156156156,0.221052631578947,0.839267548321465,0.827428571428572,0
"EVT-00221","Medium",3818,34,25,45.8,21.9,41.1,4.8,55.4,57.1,0.07132151129971,0.435897435897436,0.471698113207547,0.383123181377304,0.408,0.411411411411411,0.452631578947368,0.546286876907426,0.509714285714286,1
"EVT-00170","Low",556,57,40,11.5,7.5,7.6,2.4,87.3,87.5,0.00782512214587429,0.730769230769231,0.754716981132076,0.0504364694471387,0.12,0.0760760760760761,0.2,0.870803662258393,0.857142857142857,0
"EVT-00058","Low",588,59,31,17.1,11.1,8.5,2.6,87,78.6,0.00844801744106827,0.756410256410256,0.584905660377358,0.104752667313288,0.192,0.0850850850850851,0.221052631578947,0.867751780264496,0.755428571428571,0
"EVT-00037","Low",583,57,40,17.7,8.4,11.8,2.7,89.9,89.8,0.00835069005119421,0.730769230769231,0.754716981132076,0.110572259941804,0.138,0.118118118118118,0.231578947368421,0.897253306205493,0.883428571428571,0
"EVT-00502","High",10580,31,15,40.3,26.2,58.5,6.4,43.4,43.9,0.202947073365386,0.397435897435897,0.283018867924528,0.329776915615907,0.494,0.585585585585586,0.621052631578947,0.424211597151577,0.358857142857143,2
"EVT-00065","Low",339,62,47,10.7,5.9,4.8,2.2,98.4,88.3,0.00360111342534016,0.794871794871795,0.886792452830189,0.0426770126091174,0.088,0.048048048048048,0.178947368421053,0.983723296032553,0.866285714285714,0
"EVT-00504","High",13207,26,12,61.9,29.1,56.3,7.3,44,48.3,0.254082884005217,0.333333333333333,0.226415094339623,0.539282250242483,0.552,0.563563563563564,0.715789473684211,0.430315361139369,0.409142857142857,2
"EVT-00372","Medium",2571,41,31,27,17.8,29.9,4.2,61.3,60.9,0.0470480602651198,0.525641025641026,0.584905660377358,0.200775945683802,0.326,0.299299299299299,0.389473684210526,0.606307222787385,0.553142857142857,1
"EVT-00150","Low",307,70,36,13.2,7.4,6.6,2.1,93.3,92.6,0.00297821813014619,0.897435897435897,0.679245283018868,0.066925315227934,0.118,0.0660660660660661,0.168421052631579,0.931841302136317,0.915428571428571,0
"EVT-00288","Medium",2139,44,24,29.6,14.1,30.8,4,73.6,65.4,0.0386389737800012,0.564102564102564,0.452830188679245,0.225994180407371,0.252,0.308308308308308,0.368421052631579,0.731434384537131,0.604571428571429,1
"EVT-00403","High",9957,23,20,52.4,19.1,63.7,7.5,46.3,49.7,0.190820080587079,0.294871794871795,0.377358490566038,0.44713870029098,0.352,0.637637637637638,0.736842105263158,0.453713123092574,0.425142857142857,2
"EVT-00086","Low",549,48,36,17.1,10.8,18.4,2.6,85.2,79.9,0.00768886380005061,0.615384615384615,0.679245283018868,0.104752667313288,0.186,0.184184184184184,0.221052631578947,0.849440488301119,0.770285714285714,0
"EVT-00311","Medium",2439,60,38,30.2,13.5,26.3,2.4,76.3,75.9,0.0444786171724447,0.769230769230769,0.716981132075472,0.231813773035887,0.24,0.263263263263263,0.2,0.758901322482197,0.724571428571429,1
"EVT-00517","High",14246,11,13,51,22.9,65.2,7.3,42.5,44.7,0.274307515621046,0.141025641025641,0.245283018867925,0.433559650824442,0.428,0.652652652652653,0.715789473684211,0.415055951169888,0.368,2
"EVT-00154","Low",348,58,35,15.5,7.3,15.3,1.6,90.1,85.2,0.00377630272711346,0.743589743589744,0.660377358490566,0.0892337536372454,0.116,0.153153153153153,0.115789473684211,0.899287894201424,0.830857142857143,0
"EVT-00292","Medium",1788,55,35,14.1,10.4,31.9,3.3,89.6,76.1,0.0318065910108423,0.705128205128205,0.660377358490566,0.075654704170708,0.178,0.319319319319319,0.294736842105263,0.894201424211597,0.726857142857143,1
"EVT-00068","Low",509,70,43,17.3,9.1,6.2,1.3,99.6,82.7,0.00691024468105814,0.897435897435897,0.811320754716981,0.106692531522793,0.152,0.0620620620620621,0.0842105263157895,0.995930824008138,0.802285714285714,0
"EVT-00576","Critical",49771,4,4,93.4,41.4,91.7,9.4,12.3,24.7,0.965818620676231,0.0512820512820513,0.0754716981132075,0.844810863239573,0.798,0.917917917917918,0.936842105263158,0.107833163784334,0.139428571428571,3
"EVT-00482","High",14995,10,7,51,23.8,66.6,7.3,31.7,26,0.28888715862418,0.128205128205128,0.132075471698113,0.433559650824442,0.446,0.666666666666667,0.715789473684211,0.305188199389624,0.154285714285714,2
"EVT-00237","Medium",3702,34,23,31,15.3,37.5,4.9,57.2,47.7,0.0690635158546318,0.435897435897436,0.433962264150943,0.239573229873909,0.276,0.375375375375375,0.463157894736842,0.564598168870804,0.402285714285714,1
"EVT-00277","Medium",2696,49,25,30.7,18.5,36.3,4.7,75,64.9,0.0494812450119713,0.628205128205128,0.471698113207547,0.236663433559651,0.34,0.363363363363363,0.442105263157895,0.745676500508647,0.598857142857143,1
"EVT-00343","Medium",3222,44,27,35.6,14.3,35.2,4.7,71.1,56.6,0.0597200864267222,0.564102564102564,0.509433962264151,0.284190106692532,0.256,0.352352352352352,0.442105263157895,0.706002034587996,0.504,1
"EVT-00104","Low",448,61,43,14.2,6.6,10.3,2.7,91.4,90.6,0.00572285052459463,0.782051282051282,0.811320754716981,0.0766246362754607,0.102,0.103103103103103,0.231578947368421,0.912512716174975,0.892571428571428,0
"EVT-00345","Medium",3160,50,31,35.2,15.9,31.6,5.1,81.2,75.3,0.0585132267922839,0.641025641025641,0.584905660377358,0.280310378273521,0.288,0.316316316316316,0.484210526315789,0.808748728382503,0.717714285714286,1
"EVT-00412","High",11343,31,19,49.5,28,61.3,7.2,52.8,49.1,0.217799233060168,0.397435897435897,0.358490566037736,0.419010669253152,0.53,0.613613613613614,0.705263157894737,0.519837232960325,0.418285714285714,2
"EVT-00398","High",13573,24,12,71.8,30.7,67.9,8,30.2,38.1,0.261207248943998,0.307692307692308,0.226415094339623,0.635305528612997,0.584,0.67967967967968,0.789473684210526,0.289928789420142,0.292571428571429,2
"EVT-00046","Low",332,61,40,15.3,5.4,0,1.8,96.8,95.7,0.00346485507951648,0.782051282051282,0.754716981132076,0.0872938894277401,0.078,0,0.136842105263158,0.967446592065107,0.950857142857143,0
"EVT-00195","Medium",2868,37,29,27.7,14.7,34.5,4.2,62.4,66.9,0.0528293072236389,0.474358974358974,0.547169811320755,0.207565470417071,0.264,0.345345345345345,0.389473684210526,0.617497456765005,0.621714285714286,1
"EVT-00198","Medium",3893,42,34,35.2,17.2,39,5.2,73.3,65.3,0.0727814221478208,0.538461538461538,0.641509433962264,0.280310378273521,0.314,0.39039039039039,0.494736842105263,0.728382502543235,0.603428571428571,1
"EVT-00160","Low",444,65,36,13.6,6.1,5.8,2.2,92.9,85.8,0.00564498861269538,0.833333333333333,0.679245283018868,0.0708050436469447,0.092,0.0580580580580581,0.178947368421053,0.927772126144456,0.837714285714286,0
"EVT-00211","Medium",1270,49,31,31.7,14.9,25.4,3.1,87.3,64.7,0.0217234734198898,0.628205128205128,0.584905660377358,0.246362754607177,0.268,0.254254254254254,0.273684210526316,0.870803662258393,0.596571428571429,1
"EVT-00561","Critical",28480,18,9,72.8,34.5,75.3,9,32.6,35.8,0.551379129114515,0.230769230769231,0.169811320754717,0.645004849660524,0.66,0.753753753753754,0.894736842105263,0.314343845371312,0.266285714285714,3
"EVT-00126","Low",402,63,42,14.6,10.5,6.3,1.2,88.4,83.7,0.00482743853775329,0.807692307692308,0.792452830188679,0.0805043646944714,0.18,0.0630630630630631,0.0736842105263158,0.881993896236012,0.813714285714286,0
"EVT-00429","High",14401,14,10,48,24.5,57.1,7.6,55.9,47.2,0.277324664707142,0.179487179487179,0.188679245283019,0.404461687681862,0.46,0.571571571571572,0.747368421052632,0.551373346897253,0.396571428571429,2
"EVT-00541","Critical",49388,7,4,101.4,37,88.4,9,13.4,23.7,0.958363342611878,0.0897435897435897,0.0754716981132075,0.922405431619787,0.71,0.884884884884885,0.894736842105263,0.119023397761953,0.128,3
"EVT-00112","Low",591,50,33,11.9,8.9,4.2,1.4,83.4,79.3,0.0085064138749927,0.641025641025641,0.622641509433962,0.0543161978661494,0.148,0.042042042042042,0.0947368421052631,0.831129196337742,0.763428571428571,0
"EVT-00333","Medium",4552,38,29,38.2,18,44.7,4.2,61.7,59.8,0.0856091721332217,0.487179487179487,0.547169811320755,0.309408341416101,0.33,0.447447447447447,0.389473684210526,0.610376398779247,0.540571428571429,1
"EVT-00537","High",11432,30,14,57.1,26.3,61.5,7.7,43.5,43.8,0.219531660599926,0.384615384615385,0.264150943396226,0.492725509214355,0.496,0.615615615615616,0.757894736842105,0.425228891149542,0.357714285714286,2
"EVT-00390","Medium",3897,42,39,43.3,19.6,41.7,3.5,58.6,60.4,0.0728592840597201,0.538461538461538,0.735849056603774,0.358874878758487,0.362,0.417417417417417,0.315789473684211,0.578840284842319,0.547428571428571,1
"EVT-00320","Medium",3455,40,24,30.7,12.4,38.2,3.9,69.9,61.6,0.0642555427948533,0.512820512820513,0.452830188679245,0.236663433559651,0.218,0.382382382382382,0.357894736842105,0.693794506612411,0.561142857142857,1
"EVT-00442","High",11252,17,19,67.6,24.5,63.2,6.3,44.1,39.1,0.21602787456446,0.217948717948718,0.358490566037736,0.594568380213385,0.46,0.632632632632633,0.610526315789474,0.431332655137335,0.304,2
"EVT-00423","High",10583,23,12,43.6,16.4,61.4,7.5,43.7,37.5,0.203005469799311,0.294871794871795,0.226415094339623,0.361784675072745,0.298,0.614614614614615,0.736842105263158,0.427263479145473,0.285714285714286,2
"EVT-00188","Medium",4341,27,16,40.3,20.6,44.5,4.5,60.2,51.5,0.0815019562805365,0.346153846153846,0.30188679245283,0.329776915615907,0.382,0.445445445445445,0.421052631578947,0.595116988809766,0.445714285714286,1
"EVT-00268","Medium",4100,48,24,34.4,15.3,36.5,4.2,62,63.2,0.0768107760886069,0.615384615384615,0.452830188679245,0.272550921435499,0.276,0.365365365365365,0.389473684210526,0.613428280773143,0.579428571428572,1
"EVT-00393","High",11342,24,12,55.1,24.1,62.3,7,46.1,48.9,0.217779767582193,0.307692307692308,0.226415094339623,0.473326867119302,0.452,0.623623623623624,0.684210526315789,0.451678535096643,0.416,2
"EVT-00505","High",14273,13,13,62.7,28.8,64,6.8,43.7,41.8,0.274833083526366,0.166666666666667,0.245283018867925,0.547041707080504,0.546,0.640640640640641,0.663157894736842,0.427263479145473,0.334857142857143,2
"EVT-00581","Critical",45020,10,5,94,36.1,85,9.1,19.9,27.9,0.8733381348179,0.128205128205128,0.0943396226415094,0.850630455868089,0.692,0.850850850850851,0.905263157894737,0.185147507629705,0.176,3
"EVT-00111","Low",413,64,32,9.9,7.7,9.9,1.9,79.1,79.2,0.00504155879547622,0.82051282051282,0.60377358490566,0.034917555771096,0.124,0.0990990990990991,0.147368421052632,0.787385554425229,0.762285714285714,0
"EVT-00220","Medium",1448,49,32,27,13.6,26.8,3.6,72.6,61.4,0.0251883284994063,0.628205128205128,0.60377358490566,0.200775945683802,0.242,0.268268268268268,0.326315789473684,0.721261444557477,0.558857142857143,1
"EVT-00271","Medium",2143,69,44,28.4,10.8,21.3,4,81.9,75.5,0.0387168356919004,0.884615384615385,0.830188679245283,0.214354995150339,0.186,0.213213213213213,0.368421052631579,0.81586978636826,0.72,1
"EVT-00499","High",13252,21,16,64.5,24.4,61.3,6.1,39.5,40.3,0.254958830514083,0.269230769230769,0.30188679245283,0.564500484966052,0.458,0.613613613613614,0.589473684210526,0.384537131230926,0.317714285714286,2
"EVT-00524","High",14049,17,17,53,25.3,55.7,6.9,51,47.2,0.270472816460008,0.217948717948718,0.320754716981132,0.452958292919496,0.476,0.557557557557558,0.673684210526316,0.501525940996948,0.396571428571429,2
"EVT-00590","Critical",32898,17,9,84.1,30,80.4,9.1,32.8,34,0.637377610807233,0.217948717948718,0.169811320754717,0.754607177497575,0.57,0.804804804804805,0.905263157894737,0.316378433367243,0.245714285714286,3
"EVT-00312","Medium",3705,30,27,46,18.8,49.2,3.8,50.8,52.4,0.0691219122885562,0.384615384615385,0.509433962264151,0.385063045586809,0.346,0.492492492492492,0.347368421052632,0.499491353001017,0.456,1
"EVT-00212","Medium",2856,50,32,31.7,13.6,32.6,4.7,71,66,0.0525957214879411,0.641025641025641,0.60377358490566,0.246362754607177,0.242,0.326326326326326,0.442105263157895,0.70498474059003,0.611428571428571,1
"EVT-00287","Medium",1865,60,36,20.9,9.7,28.7,4,73.8,71.6,0.0333054328149028,0.769230769230769,0.679245283018868,0.141610087293889,0.164,0.287287287287287,0.368421052631579,0.733468972533062,0.675428571428571,1
"EVT-00016","Low",767,42,21,19.1,9.3,14.6,2.8,79.9,75.5,0.0119323379985596,0.538461538461538,0.39622641509434,0.124151309408341,0.156,0.146146146146146,0.242105263157895,0.795523906408952,0.72,0
"EVT-00309","Medium",4063,39,27,31.4,14.2,35.5,6.4,64.7,62,0.0760905534035388,0.5,0.509433962264151,0.243452958292919,0.254,0.355355355355355,0.621052631578947,0.64089521871821,0.565714285714286,1
"EVT-00185","Medium",2730,45,32,25.5,15.4,32.4,5.1,76.6,63.9,0.0501430712631149,0.576923076923077,0.60377358490566,0.186226964112512,0.278,0.324324324324324,0.484210526315789,0.761953204476093,0.587428571428571,1
"EVT-00495","High",10126,41,25,49.9,24,50.4,6.6,50.6,56,0.194109746364822,0.525641025641026,0.471698113207547,0.422890397672163,0.45,0.504504504504504,0.642105263157895,0.497456765005086,0.497142857142857,2
"EVT-00032","Low",456,57,34,17.4,5.1,7,1.1,100,90.6,0.00587857434839312,0.730769230769231,0.641509433962264,0.107662463627546,0.072,0.0700700700700701,0.0631578947368421,1,0.892571428571428,0
"EVT-00326","Medium",2027,53,30,35.6,18.6,38.1,3.6,71.9,58,0.0364588402468223,0.67948717948718,0.566037735849057,0.284190106692532,0.342,0.381381381381381,0.326315789473684,0.714140386571719,0.52,1
"EVT-00038","Low",491,67,45,15.7,9.7,11.3,1.7,90.3,84.3,0.00655986607751153,0.858974358974359,0.849056603773585,0.0911736178467507,0.164,0.113113113113113,0.126315789473684,0.901322482197355,0.820571428571429,0
"EVT-00354","Medium",2172,34,30,24.7,13.3,36.1,2.4,80.6,70.1,0.03928133455317,0.435897435897436,0.566037735849057,0.178467507274491,0.236,0.361361361361361,0.2,0.80264496439471,0.658285714285714,1
"EVT-00539","High",9939,29,12,47.5,19.5,55.6,5.7,54.5,44.1,0.190469701983532,0.371794871794872,0.226415094339623,0.399612027158099,0.36,0.556556556556557,0.547368421052632,0.537131230925738,0.361142857142857,2
"EVT-00387","Medium",1893,53,33,19.9,12.5,31.7,2.8,79.1,70.6,0.0338504661981975,0.67948717948718,0.622641509433962,0.131910766246363,0.22,0.317317317317317,0.242105263157895,0.787385554425229,0.664,1
"EVT-00114","Low",492,66,36,13.7,9.8,8.7,2.5,90.1,90.7,0.00657933155548635,0.846153846153846,0.679245283018868,0.0717749757516974,0.166,0.0870870870870871,0.210526315789474,0.899287894201424,0.893714285714286,0
"EVT-00460","High",16983,18,14,66.7,29.2,68.9,6.4,34.8,31.4,0.327584528838106,0.230769230769231,0.264150943396226,0.585838991270611,0.554,0.68968968968969,0.621052631578947,0.336724313326551,0.216,2
"EVT-00205","Medium",3887,31,26,31.5,14.7,39.3,5,62,56.3,0.072664629279972,0.397435897435897,0.490566037735849,0.244422890397672,0.264,0.393393393393393,0.473684210526316,0.613428280773143,0.500571428571429,1
"EVT-00436","High",11969,20,15,69.5,25.5,54,7.7,48.7,44.6,0.2299846222724,0.256410256410256,0.283018867924528,0.612997090203686,0.48,0.54054054054054,0.757894736842105,0.478128179043744,0.366857142857143,2
"EVT-00233","Medium",2971,43,31,33.1,15,42.2,3.9,66.8,56,0.0548342514550445,0.551282051282051,0.584905660377358,0.259941804073715,0.27,0.422422422422422,0.357894736842105,0.662258392675483,0.497142857142857,1
"EVT-00024","Low",391,55,43,10.2,10.6,10.7,2.3,92.4,91.7,0.00461331828003037,0.705128205128205,0.811320754716981,0.037827352085354,0.182,0.107107107107107,0.189473684210526,0.922685656154629,0.905142857142857,0
"EVT-00433","High",10255,21,13,57.9,21.2,56.5,6.8,51.1,43.9,0.196620793023573,0.269230769230769,0.245283018867925,0.500484966052376,0.394,0.565565565565566,0.663157894736842,0.502543234994913,0.358857142857143,2
"EVT-00349","Medium",2127,55,24,24.4,14.2,33.7,3.6,66.7,66.8,0.0384053880443034,0.705128205128205,0.452830188679245,0.175557710960233,0.254,0.337337337337337,0.326315789473684,0.661241098677518,0.620571428571429,1
"EVT-00397","High",13803,17,13,54.7,25.3,60.1,6.7,40,37.2,0.265684308878204,0.217948717948718,0.245283018867925,0.469447138700291,0.476,0.601601601601602,0.652631578947368,0.389623601220753,0.282285714285714,2
"EVT-00362","Medium",2476,41,27,13.2,12,36,4.3,74.2,63.4,0.0451988398575127,0.525641025641026,0.509433962264151,0.066925315227934,0.21,0.36036036036036,0.4,0.737538148524924,0.581714285714286,1
"EVT-00156","Low",459,68,53,9.6,6.6,11.3,2,92,100,0.00593697078231756,0.871794871794872,1,0.032007759456838,0.102,0.113113113113113,0.157894736842105,0.918616480162767,1,0
"EVT-00540","High",13461,12,13,49.9,23.7,51.2,6.6,41.1,46,0.259027115410819,0.153846153846154,0.245283018867925,0.422890397672163,0.444,0.512512512512513,0.642105263157895,0.400813835198372,0.382857142857143,2
"EVT-00142","Low",460,50,38,12.1,8.5,11.5,2.5,90,86.4,0.00595643626029237,0.641025641025641,0.716981132075472,0.0562560620756547,0.14,0.115115115115115,0.210526315789474,0.898270600203459,0.844571428571429,0
"EVT-00350","Medium",3044,46,31,24.7,14.9,41.4,5.1,73.4,71.7,0.0562552313472057,0.58974358974359,0.584905660377358,0.178467507274491,0.268,0.414414414414414,0.484210526315789,0.7293997965412,0.676571428571429,1
"EVT-00045","Low",681,61,35,19,9,15.3,2,85.1,80.4,0.0102583068927258,0.782051282051282,0.660377358490566,0.123181377303589,0.15,0.153153153153153,0.157894736842105,0.848423194303153,0.776,0
"EVT-00171","Low",467,54,41,15.6,6.6,7.7,2.5,86.4,78.9,0.00609269460611605,0.692307692307692,0.773584905660377,0.0902036857419981,0.102,0.0770770770770771,0.210526315789474,0.861648016276704,0.758857142857143,0
"EVT-00525","High",15478,25,12,63.9,32,56.8,7.1,40.1,44.7,0.298288984486014,0.320512820512821,0.226415094339623,0.558680892337536,0.61,0.568568568568569,0.694736842105263,0.390640895218718,0.368,2
"EVT-00307","Medium",2004,48,40,25,8.2,25.6,4.4,74,69.2,0.0360111342534016,0.615384615384615,0.754716981132076,0.181377303588749,0.134,0.256256256256256,0.410526315789474,0.735503560528993,0.648,1
"EVT-00002","Low",465,56,37,17.6,7.3,10.6,2.7,90.4,75.2,0.00605376365016643,0.717948717948718,0.69811320754717,0.109602327837051,0.116,0.106106106106106,0.231578947368421,0.90233977619532,0.716571428571429,0
"EVT-00418","High",12994,42,15,47.2,27.5,58.2,6.6,41.4,42.9,0.249936737196582,0.538461538461538,0.283018867924528,0.396702230843841,0.52,0.582582582582583,0.642105263157895,0.403865717192269,0.347428571428571,2
"EVT-00530","High",11325,25,15,49.9,25.6,64.9,7.8,50,42.1,0.217448854456621,0.320512820512821,0.283018867924528,0.422890397672163,0.482,0.64964964964965,0.768421052631579,0.491353001017294,0.338285714285714,2
"EVT-00400","High",12248,39,15,49.1,22.9,61.8,7.8,46.4,41.5,0.235415490627372,0.5,0.283018867924528,0.415130940834142,0.428,0.618618618618619,0.768421052631579,0.454730417090539,0.331428571428571,2
"EVT-00420","High",12126,34,14,60.8,24.9,51.5,5.1,37.2,47.3,0.233040702314445,0.435897435897436,0.264150943396226,0.528612997090204,0.468,0.515515515515515,0.484210526315789,0.361139369277721,0.397714285714286,2
"EVT-00483","High",12579,11,17,53.1,23.6,57.4,8.2,39.5,47.5,0.241858563837035,0.141025641025641,0.320754716981132,0.453928225024248,0.442,0.574574574574575,0.810526315789474,0.384537131230926,0.4,2
"EVT-00004","Low",511,69,42,7.7,7.1,11.2,2.2,90.8,79.8,0.00694917563700777,0.884615384615385,0.792452830188679,0.0135790494665373,0.112,0.112112112112112,0.178947368421053,0.906408952187182,0.769142857142857,0
"EVT-00497","High",14758,26,16,61.7,31.1,63.6,6.8,39.9,34.9,0.28427384034415,0.333333333333333,0.30188679245283,0.537342386032978,0.592,0.636636636636637,0.663157894736842,0.388606307222787,0.256,2
"EVT-00569","Critical",35957,11,8,88.3,45.1,78.3,8.2,24.2,26,0.696922507932182,0.141025641025641,0.150943396226415,0.795344325897187,0.872,0.783783783783784,0.810526315789474,0.228891149542218,0.154285714285714,3
"EVT-00430","High",7242,29,13,55.3,24.5,52.5,5.3,45.5,55.5,0.137971307885465,0.371794871794872,0.245283018867925,0.475266731328807,0.46,0.525525525525525,0.505263157894737,0.44557477110885,0.491428571428571,2
"EVT-00121","Low",518,62,46,15.3,7.1,7.9,1.5,91.8,85.1,0.00708543398283145,0.794871794871795,0.867924528301887,0.0872938894277401,0.112,0.0790790790790791,0.105263157894737,0.916581892166836,0.829714285714286,0
"EVT-00036","Low",602,48,37,22.3,10,13.9,1.5,78,73.6,0.00872053413271563,0.615384615384615,0.69811320754717,0.155189136760427,0.17,0.139139139139139,0.105263157894737,0.776195320447609,0.698285714285714,0
"EVT-00149","Low",815,44,27,16.8,11.9,13.7,3.4,78,72.2,0.0128666809413505,0.564102564102564,0.509433962264151,0.10184287099903,0.208,0.137137137137137,0.305263157894737,0.776195320447609,0.682285714285714,0
"EVT-00441","High",9433,28,18,59,24.1,66.6,8.1,54.3,51.5,0.180620170128277,0.358974358974359,0.339622641509434,0.511154219204656,0.452,0.666666666666667,0.8,0.535096642929807,0.445714285714286,2
"EVT-00021","Low",339,54,32,17.3,8.9,8.5,1.5,88.4,83.2,0.00360111342534016,0.692307692307692,0.60377358490566,0.106692531522793,0.148,0.0850850850850851,0.105263157894737,0.881993896236012,0.808,0
"EVT-00081","Low",501,62,35,8.3,6.3,4.8,1.8,93,90.5,0.00675452085725965,0.794871794871795,0.660377358490566,0.0193986420950534,0.096,0.048048048048048,0.136842105263158,0.928789420142421,0.891428571428571,0
"EVT-00201","Medium",2018,71,37,15.9,9.9,29.8,3.7,90.7,83.4,0.036283650945049,0.91025641025641,0.69811320754717,0.0931134820562561,0.168,0.298298298298298,0.336842105263158,0.905391658189217,0.810285714285714,1
"EVT-00140","Low",283,64,38,7.7,7.2,10.5,1.6,87,89.4,0.00251104665875071,0.82051282051282,0.716981132075472,0.0135790494665373,0.114,0.105105105105105,0.115789473684211,0.867751780264496,0.878857142857143,0
"EVT-00199","Medium",2282,46,35,38.4,15.5,29.2,3.6,78.1,67.2,0.0414225371303992,0.58974358974359,0.660377358490566,0.311348205625606,0.28,0.292292292292292,0.326315789473684,0.777212614445575,0.625142857142857,1
"EVT-00017","Low",575,52,34,13.4,7.5,8.9,2.5,87.2,86.3,0.00819496622739571,0.666666666666667,0.641509433962264,0.0688651794374394,0.12,0.0890890890890891,0.210526315789474,0.869786368260427,0.843428571428571,0
"EVT-00206","Medium",2543,55,26,29.7,15.6,35.7,3.7,73.3,64.1,0.0465030268818251,0.705128205128205,0.490566037735849,0.226964112512124,0.282,0.357357357357357,0.336842105263158,0.728382502543235,0.589714285714286,1
"EVT-00141","Low",605,54,37,19.8,11.1,12.1,1.8,88,86.3,0.00877893056664006,0.692307692307692,0.69811320754717,0.13094083414161,0.192,0.121121121121121,0.136842105263158,0.877924720244151,0.843428571428571,0
"EVT-00155","Low",482,60,32,12.6,6.9,9.7,2.1,88.8,89.2,0.00638467677573823,0.769230769230769,0.60377358490566,0.061105722599418,0.108,0.0970970970970971,0.168421052631579,0.886063072227874,0.876571428571429,0
